sample_id,run_id,channel_id,event_time,t_seconds,value,unit,quality
T-104:P-103:320,T-104,CH-P-103,2026-09-13T12:00:32Z,32.0,102.77772,KiloPA,good
T-104:P-103:321,T-104,CH-P-103,2026-09-13T12:00:32.100000Z,32.1,102.54522,KiloPA,good
T-104:P-103:322,T-104,CH-P-103,2026-09-13T12:00:32.200000Z,32.2,102.69366,KiloPA,good
T-104:P-103:323,T-104,CH-P-103,2026-09-13T12:00:32.300000Z,32.3,102.65179,KiloPA,good
T-104:P-103:324,T-104,CH-P-103,2026-09-13T12:00:32.400000Z,32.4,102.64877,KiloPA,good
T-104:P-103:325,T-104,CH-P-103,2026-09-13T12:00:32.500000Z,32.5,102.73626,KiloPA,good
T-104:P-103:326,T-104,CH-P-103,2026-09-13T12:00:32.600000Z,32.6,102.81113,KiloPA,good
T-104:P-103:327,T-104,CH-P-103,2026-09-13T12:00:32.700000Z,32.7,102.59587,KiloPA,good
T-104:P-103:328,T-104,CH-P-103,2026-09-13T12:00:32.800000Z,32.8,102.60266,KiloPA,good
T-104:P-103:329,T-104,CH-P-103,2026-09-13T12:00:32.900000Z,32.9,102.69494,KiloPA,good
T-104:P-103:330,T-104,CH-P-103,2026-09-13T12:00:33Z,33.0,102.54306,KiloPA,good
T-104:P-103:331,T-104,CH-P-103,2026-09-13T12:00:33.100000Z,33.1,102.51621,KiloPA,good
T-104:P-103:332,T-104,CH-P-103,2026-09-13T12:00:33.200000Z,33.2,102.51773,KiloPA,good
T-104:P-103:333,T-104,CH-P-103,2026-09-13T12:00:33.300000Z,33.3,102.67535,KiloPA,good
T-104:P-103:334,T-104,CH-P-103,2026-09-13T12:00:33.400000Z,33.4,102.61884,KiloPA,good
T-104:P-103:335,T-104,CH-P-103,2026-09-13T12:00:33.500000Z,33.5,102.21133,KiloPA,good
T-104:P-103:336,T-104,CH-P-103,2026-09-13T12:00:33.600000Z,33.6,102.63444,KiloPA,good
T-104:P-103:337,T-104,CH-P-103,2026-09-13T12:00:33.700000Z,33.7,102.41733,KiloPA,good
T-104:P-103:338,T-104,CH-P-103,2026-09-13T12:00:33.800000Z,33.8,102.28477,KiloPA,good
T-104:P-103:339,T-104,CH-P-103,2026-09-13T12:00:33.900000Z,33.9,102.53858,KiloPA,good
T-104:P-103:340,T-104,CH-P-103,2026-09-13T12:00:34Z,34.0,102.43802,KiloPA,good
T-104:P-103:341,T-104,CH-P-103,2026-09-13T12:00:34.100000Z,34.1,102.38392,KiloPA,good
T-104:P-103:342,T-104,CH-P-103,2026-09-13T12:00:34.200000Z,34.2,102.35559,KiloPA,good
T-104:P-103:343,T-104,CH-P-103,2026-09-13T12:00:34.300000Z,34.3,102.48379,KiloPA,good
T-104:P-103:344,T-104,CH-P-103,2026-09-13T12:00:34.400000Z,34.4,102.39553,KiloPA,good
T-104:P-103:345,T-104,CH-P-103,2026-09-13T12:00:34.500000Z,34.5,102.23019,KiloPA,good
T-104:P-103:346,T-104,CH-P-103,2026-09-13T12:00:34.600000Z,34.6,102.10324,KiloPA,good
T-104:P-103:347,T-104,CH-P-103,2026-09-13T12:00:34.700000Z,34.7,102.18039,KiloPA,good
T-104:P-103:348,T-104,CH-P-103,2026-09-13T12:00:34.800000Z,34.8,102.2007,KiloPA,good
T-104:P-103:349,T-104,CH-P-103,2026-09-13T12:00:34.900000Z,34.9,102.18202,KiloPA,good
T-104:P-103:350,T-104,CH-P-103,2026-09-13T12:00:35Z,35.0,102.33027,KiloPA,good
T-104:P-103:351,T-104,CH-P-103,2026-09-13T12:00:35.100000Z,35.1,102.08101,KiloPA,good
T-104:P-103:352,T-104,CH-P-103,2026-09-13T12:00:35.200000Z,35.2,102.15367,KiloPA,good
T-104:P-103:353,T-104,CH-P-103,2026-09-13T12:00:35.300000Z,35.3,102.30831,KiloPA,good
T-104:P-103:354,T-104,CH-P-103,2026-09-13T12:00:35.400000Z,35.4,102.04876,KiloPA,good
T-104:P-103:355,T-104,CH-P-103,2026-09-13T12:00:35.500000Z,35.5,102.1712,KiloPA,good
T-104:P-103:356,T-104,CH-P-103,2026-09-13T12:00:35.600000Z,35.6,102.06232,KiloPA,good
T-104:P-103:357,T-104,CH-P-103,2026-09-13T12:00:35.700000Z,35.7,102.2927,KiloPA,good
T-104:P-103:358,T-104,CH-P-103,2026-09-13T12:00:35.800000Z,35.8,102.10881,KiloPA,good
T-104:P-103:359,T-104,CH-P-103,2026-09-13T12:00:35.900000Z,35.9,101.93662,KiloPA,good
T-104:P-103:360,T-104,CH-P-103,2026-09-13T12:00:36Z,36.0,101.90941,KiloPA,good
T-104:P-103:361,T-104,CH-P-103,2026-09-13T12:00:36.100000Z,36.1,101.92076,KiloPA,good
T-104:P-103:362,T-104,CH-P-103,2026-09-13T12:00:36.200000Z,36.2,101.86151,KiloPA,good
T-104:P-103:363,T-104,CH-P-103,2026-09-13T12:00:36.300000Z,36.3,102.05826,KiloPA,good
T-104:P-103:364,T-104,CH-P-103,2026-09-13T12:00:36.400000Z,36.4,101.80426,KiloPA,good
T-104:P-103:365,T-104,CH-P-103,2026-09-13T12:00:36.500000Z,36.5,101.9708,KiloPA,good
T-104:P-103:366,T-104,CH-P-103,2026-09-13T12:00:36.600000Z,36.6,101.92866,KiloPA,good
T-104:P-103:367,T-104,CH-P-103,2026-09-13T12:00:36.700000Z,36.7,102.02511,KiloPA,good
T-104:P-103:368,T-104,CH-P-103,2026-09-13T12:00:36.800000Z,36.8,102.02624,KiloPA,good
T-104:P-103:369,T-104,CH-P-103,2026-09-13T12:00:36.900000Z,36.9,101.98765,KiloPA,good
T-104:P-103:370,T-104,CH-P-103,2026-09-13T12:00:37Z,37.0,101.76129,KiloPA,good
T-104:P-103:371,T-104,CH-P-103,2026-09-13T12:00:37.100000Z,37.1,101.80936,KiloPA,good
T-104:P-103:372,T-104,CH-P-103,2026-09-13T12:00:37.200000Z,37.2,101.67276,KiloPA,good
T-104:P-103:373,T-104,CH-P-103,2026-09-13T12:00:37.300000Z,37.3,101.97674,KiloPA,good
T-104:P-103:374,T-104,CH-P-103,2026-09-13T12:00:37.400000Z,37.4,101.73864,KiloPA,good
T-104:P-103:375,T-104,CH-P-103,2026-09-13T12:00:37.500000Z,37.5,101.87587,KiloPA,good
T-104:P-103:376,T-104,CH-P-103,2026-09-13T12:00:37.600000Z,37.6,101.79628,KiloPA,good
T-104:P-103:377,T-104,CH-P-103,2026-09-13T12:00:37.700000Z,37.7,101.64248,KiloPA,good
T-104:P-103:378,T-104,CH-P-103,2026-09-13T12:00:37.800000Z,37.8,101.58544,KiloPA,good
T-104:P-103:379,T-104,CH-P-103,2026-09-13T12:00:37.900000Z,37.9,101.62691,KiloPA,good
T-104:P-103:380,T-104,CH-P-103,2026-09-13T12:00:38Z,38.0,101.58232,KiloPA,good
T-104:P-103:381,T-104,CH-P-103,2026-09-13T12:00:38.100000Z,38.1,101.58558,KiloPA,good
T-104:P-103:382,T-104,CH-P-103,2026-09-13T12:00:38.200000Z,38.2,101.72255,KiloPA,good
T-104:P-103:383,T-104,CH-P-103,2026-09-13T12:00:38.300000Z,38.3,101.6938,KiloPA,good
T-104:P-103:384,T-104,CH-P-103,2026-09-13T12:00:38.400000Z,38.4,101.73028,KiloPA,good
T-104:P-103:385,T-104,CH-P-103,2026-09-13T12:00:38.500000Z,38.5,101.36513,KiloPA,good
T-104:P-103:386,T-104,CH-P-103,2026-09-13T12:00:38.600000Z,38.6,101.39853,KiloPA,good
T-104:P-103:387,T-104,CH-P-103,2026-09-13T12:00:38.700000Z,38.7,101.45038,KiloPA,good
T-104:P-103:388,T-104,CH-P-103,2026-09-13T12:00:38.800000Z,38.8,101.70065,KiloPA,good
T-104:P-103:389,T-104,CH-P-103,2026-09-13T12:00:38.900000Z,38.9,101.68801,KiloPA,good
T-104:P-103:390,T-104,CH-P-103,2026-09-13T12:00:39Z,39.0,101.38631,KiloPA,good
T-104:P-103:391,T-104,CH-P-103,2026-09-13T12:00:39.100000Z,39.1,101.42431,KiloPA,good
T-104:P-103:392,T-104,CH-P-103,2026-09-13T12:00:39.200000Z,39.2,101.42192,KiloPA,good
T-104:P-103:393,T-104,CH-P-103,2026-09-13T12:00:39.300000Z,39.3,101.56591,KiloPA,good
T-104:P-103:394,T-104,CH-P-103,2026-09-13T12:00:39.400000Z,39.4,101.42819,KiloPA,good
T-104:P-103:395,T-104,CH-P-103,2026-09-13T12:00:39.500000Z,39.5,101.49787,KiloPA,good
T-104:P-103:396,T-104,CH-P-103,2026-09-13T12:00:39.600000Z,39.6,101.35059,KiloPA,good
T-104:P-103:397,T-104,CH-P-103,2026-09-13T12:00:39.700000Z,39.7,101.2375,KiloPA,good
T-104:P-103:398,T-104,CH-P-103,2026-09-13T12:00:39.800000Z,39.8,101.20957,KiloPA,good
T-104:P-103:399,T-104,CH-P-103,2026-09-13T12:00:39.900000Z,39.9,101.2017,KiloPA,good
T-104:P-103:400,T-104,CH-P-103,2026-09-13T12:00:40Z,40.0,101.3401,KiloPA,suspect
T-104:P-103:401,T-104,CH-P-103,2026-09-13T12:00:40.100000Z,40.1,101.34466,KiloPA,good
T-104:P-103:402,T-104,CH-P-103,2026-09-13T12:00:40.200000Z,40.2,101.44806,KiloPA,good
T-104:P-103:403,T-104,CH-P-103,2026-09-13T12:00:40.300000Z,40.3,101.26606,KiloPA,good
T-104:P-103:404,T-104,CH-P-103,2026-09-13T12:00:40.400000Z,40.4,101.19748,KiloPA,good
T-104:P-103:405,T-104,CH-P-103,2026-09-13T12:00:40.500000Z,40.5,101.11057,KiloPA,good
T-104:P-103:406,T-104,CH-P-103,2026-09-13T12:00:40.600000Z,40.6,101.18097,KiloPA,good
T-104:P-103:407,T-104,CH-P-103,2026-09-13T12:00:40.700000Z,40.7,101.229,KiloPA,good
T-104:P-103:408,T-104,CH-P-103,2026-09-13T12:00:40.800000Z,40.8,100.90803,KiloPA,good
T-104:P-103:409,T-104,CH-P-103,2026-09-13T12:00:40.900000Z,40.9,101.01248,KiloPA,good
T-104:P-103:410,T-104,CH-P-103,2026-09-13T12:00:41Z,41.0,100.96704,KiloPA,good
T-104:P-103:411,T-104,CH-P-103,2026-09-13T12:00:41.100000Z,41.1,101.29182,KiloPA,good
T-104:P-103:412,T-104,CH-P-103,2026-09-13T12:00:41.200000Z,41.2,101.15399,KiloPA,good
T-104:P-103:413,T-104,CH-P-103,2026-09-13T12:00:41.300000Z,41.3,101.01477,KiloPA,good
T-104:P-103:414,T-104,CH-P-103,2026-09-13T12:00:41.400000Z,41.4,101.08915,KiloPA,good
T-104:P-103:415,T-104,CH-P-103,2026-09-13T12:00:41.500000Z,41.5,101.16921,KiloPA,good
T-104:P-103:416,T-104,CH-P-103,2026-09-13T12:00:41.600000Z,41.6,100.97493,KiloPA,good
T-104:P-103:417,T-104,CH-P-103,2026-09-13T12:00:41.700000Z,41.7,101.04368,KiloPA,good
T-104:P-103:418,T-104,CH-P-103,2026-09-13T12:00:41.800000Z,41.8,100.98585,KiloPA,good
T-104:P-103:419,T-104,CH-P-103,2026-09-13T12:00:41.900000Z,41.9,101.01858,KiloPA,good
T-104:P-103:420,T-104,CH-P-103,2026-09-13T12:00:42Z,42.0,100.99867,KiloPA,good
T-104:P-103:421,T-104,CH-P-103,2026-09-13T12:00:42.100000Z,42.1,101.02128,KiloPA,good
T-104:P-103:422,T-104,CH-P-103,2026-09-13T12:00:42.200000Z,42.2,100.89167,KiloPA,good
T-104:P-103:423,T-104,CH-P-103,2026-09-13T12:00:42.300000Z,42.3,100.84999,KiloPA,good
T-104:P-103:424,T-104,CH-P-103,2026-09-13T12:00:42.400000Z,42.4,100.95618,KiloPA,good
T-104:P-103:425,T-104,CH-P-103,2026-09-13T12:00:42.500000Z,42.5,100.89288,KiloPA,good
T-104:P-103:426,T-104,CH-P-103,2026-09-13T12:00:42.600000Z,42.6,100.91422,KiloPA,good
T-104:P-103:427,T-104,CH-P-103,2026-09-13T12:00:42.700000Z,42.7,101.02458,KiloPA,good
T-104:P-103:428,T-104,CH-P-103,2026-09-13T12:00:42.800000Z,42.8,100.84125,KiloPA,good
T-104:P-103:429,T-104,CH-P-103,2026-09-13T12:00:42.900000Z,42.9,100.86566,KiloPA,good
T-104:P-103:430,T-104,CH-P-103,2026-09-13T12:00:43Z,43.0,100.91053,KiloPA,good
T-104:P-103:431,T-104,CH-P-103,2026-09-13T12:00:43.100000Z,43.1,100.86208,KiloPA,good
T-104:P-103:432,T-104,CH-P-103,2026-09-13T12:00:43.200000Z,43.2,100.82162,KiloPA,good
T-104:P-103:433,T-104,CH-P-103,2026-09-13T12:00:43.300000Z,43.3,100.76157,KiloPA,good
T-104:P-103:434,T-104,CH-P-103,2026-09-13T12:00:43.400000Z,43.4,100.71375,KiloPA,good
T-104:P-103:435,T-104,CH-P-103,2026-09-13T12:00:43.500000Z,43.5,100.8137,KiloPA,good
T-104:P-103:436,T-104,CH-P-103,2026-09-13T12:00:43.600000Z,43.6,100.94979,KiloPA,good
T-104:P-103:437,T-104,CH-P-103,2026-09-13T12:00:43.700000Z,43.7,101.03606,KiloPA,good
T-104:P-103:438,T-104,CH-P-103,2026-09-13T12:00:43.800000Z,43.8,100.78942,KiloPA,good
T-104:P-103:439,T-104,CH-P-103,2026-09-13T12:00:43.900000Z,43.9,100.86363,KiloPA,good
T-104:P-103:440,T-104,CH-P-103,2026-09-13T12:00:44Z,44.0,100.87705,KiloPA,good
T-104:P-103:441,T-104,CH-P-103,2026-09-13T12:00:44.100000Z,44.1,100.85965,KiloPA,good
T-104:P-103:442,T-104,CH-P-103,2026-09-13T12:00:44.200000Z,44.2,100.71765,KiloPA,good
T-104:P-103:443,T-104,CH-P-103,2026-09-13T12:00:44.300000Z,44.3,100.89651,KiloPA,good
T-104:P-103:444,T-104,CH-P-103,2026-09-13T12:00:44.400000Z,44.4,100.87335,KiloPA,good
T-104:P-103:445,T-104,CH-P-103,2026-09-13T12:00:44.500000Z,44.5,100.64697,KiloPA,good
T-104:P-103:446,T-104,CH-P-103,2026-09-13T12:00:44.600000Z,44.6,100.85495,KiloPA,good
T-104:P-103:447,T-104,CH-P-103,2026-09-13T12:00:44.700000Z,44.7,100.85024,KiloPA,good
T-104:P-103:448,T-104,CH-P-103,2026-09-13T12:00:44.800000Z,44.8,100.71147,KiloPA,good
T-104:P-103:449,T-104,CH-P-103,2026-09-13T12:00:44.900000Z,44.9,100.7072,KiloPA,good
T-104:P-103:450,T-104,CH-P-103,2026-09-13T12:00:45Z,45.0,100.92936,KiloPA,good
T-104:P-103:451,T-104,CH-P-103,2026-09-13T12:00:45.100000Z,45.1,100.86511,KiloPA,good
T-104:P-103:452,T-104,CH-P-103,2026-09-13T12:00:45.200000Z,45.2,101.00029,KiloPA,good
T-104:P-103:453,T-104,CH-P-103,2026-09-13T12:00:45.300000Z,45.3,100.67702,KiloPA,good
T-104:P-103:454,T-104,CH-P-103,2026-09-13T12:00:45.400000Z,45.4,100.75354,KiloPA,good
T-104:P-103:455,T-104,CH-P-103,2026-09-13T12:00:45.500000Z,45.5,100.74113,KiloPA,good
T-104:P-103:456,T-104,CH-P-103,2026-09-13T12:00:45.600000Z,45.6,100.72623,KiloPA,good
T-104:P-103:457,T-104,CH-P-103,2026-09-13T12:00:45.700000Z,45.7,100.7376,KiloPA,good
T-104:P-103:458,T-104,CH-P-103,2026-09-13T12:00:45.800000Z,45.8,100.81165,KiloPA,good
T-104:P-103:459,T-104,CH-P-103,2026-09-13T12:00:45.900000Z,45.9,100.66541,KiloPA,good
T-104:P-103:460,T-104,CH-P-103,2026-09-13T12:00:46Z,46.0,100.75089,KiloPA,good
T-104:P-103:461,T-104,CH-P-103,2026-09-13T12:00:46.100000Z,46.1,100.76527,KiloPA,good
T-104:P-103:462,T-104,CH-P-103,2026-09-13T12:00:46.200000Z,46.2,100.93959,KiloPA,good
T-104:P-103:463,T-104,CH-P-103,2026-09-13T12:00:46.300000Z,46.3,100.82644,KiloPA,good
T-104:P-103:464,T-104,CH-P-103,2026-09-13T12:00:46.400000Z,46.4,100.8906,KiloPA,good
T-104:P-103:465,T-104,CH-P-103,2026-09-13T12:00:46.500000Z,46.5,100.81802,KiloPA,good
T-104:P-103:466,T-104,CH-P-103,2026-09-13T12:00:46.600000Z,46.6,100.76014,KiloPA,good
T-104:P-103:467,T-104,CH-P-103,2026-09-13T12:00:46.700000Z,46.7,100.83727,KiloPA,good
T-104:P-103:468,T-104,CH-P-103,2026-09-13T12:00:46.800000Z,46.8,100.95336,KiloPA,good
T-104:P-103:469,T-104,CH-P-103,2026-09-13T12:00:46.900000Z,46.9,100.98516,KiloPA,good
T-104:P-103:470,T-104,CH-P-103,2026-09-13T12:00:47Z,47.0,101.0004,KiloPA,good
T-104:P-103:471,T-104,CH-P-103,2026-09-13T12:00:47.100000Z,47.1,101.12135,KiloPA,good
T-104:P-103:472,T-104,CH-P-103,2026-09-13T12:00:47.200000Z,47.2,101.10385,KiloPA,good
T-104:P-103:473,T-104,CH-P-103,2026-09-13T12:00:47.300000Z,47.3,100.9048,KiloPA,good
T-104:P-103:474,T-104,CH-P-103,2026-09-13T12:00:47.400000Z,47.4,100.90116,KiloPA,good
T-104:P-103:475,T-104,CH-P-103,2026-09-13T12:00:47.500000Z,47.5,100.93971,KiloPA,good
T-104:P-103:476,T-104,CH-P-103,2026-09-13T12:00:47.600000Z,47.6,100.95343,KiloPA,good
T-104:P-103:477,T-104,CH-P-103,2026-09-13T12:00:47.700000Z,47.7,100.89216,KiloPA,good
T-104:P-103:478,T-104,CH-P-103,2026-09-13T12:00:47.800000Z,47.8,100.80257,KiloPA,good
T-104:P-103:479,T-104,CH-P-103,2026-09-13T12:00:47.900000Z,47.9,101.0052,KiloPA,good
T-104:P-103:480,T-104,CH-P-103,2026-09-13T12:00:48Z,48.0,100.90784,KiloPA,good
T-104:P-103:481,T-104,CH-P-103,2026-09-13T12:00:48.100000Z,48.1,100.9702,KiloPA,good
T-104:P-103:482,T-104,CH-P-103,2026-09-13T12:00:48.200000Z,48.2,100.84407,KiloPA,good
T-104:P-103:483,T-104,CH-P-103,2026-09-13T12:00:48.300000Z,48.3,101.1231,KiloPA,good
T-104:P-103:484,T-104,CH-P-103,2026-09-13T12:00:48.400000Z,48.4,100.88146,KiloPA,good
T-104:P-103:485,T-104,CH-P-103,2026-09-13T12:00:48.500000Z,48.5,101.22838,KiloPA,good
T-104:P-103:486,T-104,CH-P-103,2026-09-13T12:00:48.600000Z,48.6,100.95963,KiloPA,good
T-104:P-103:487,T-104,CH-P-103,2026-09-13T12:00:48.700000Z,48.7,101.11397,KiloPA,good
T-104:P-103:488,T-104,CH-P-103,2026-09-13T12:00:48.800000Z,48.8,101.06697,KiloPA,good
T-104:P-103:489,T-104,CH-P-103,2026-09-13T12:00:48.900000Z,48.9,100.98446,KiloPA,good
T-104:P-103:490,T-104,CH-P-103,2026-09-13T12:00:49Z,49.0,101.03382,KiloPA,good
T-104:P-103:491,T-104,CH-P-103,2026-09-13T12:00:49.100000Z,49.1,101.18233,KiloPA,good
T-104:P-103:492,T-104,CH-P-103,2026-09-13T12:00:49.200000Z,49.2,101.08946,KiloPA,good
T-104:P-103:493,T-104,CH-P-103,2026-09-13T12:00:49.300000Z,49.3,101.24053,KiloPA,good
T-104:P-103:494,T-104,CH-P-103,2026-09-13T12:00:49.400000Z,49.4,101.15493,KiloPA,good
T-104:P-103:495,T-104,CH-P-103,2026-09-13T12:00:49.500000Z,49.5,101.11491,KiloPA,good
T-104:P-103:496,T-104,CH-P-103,2026-09-13T12:00:49.600000Z,49.6,101.21113,KiloPA,good
T-104:P-103:497,T-104,CH-P-103,2026-09-13T12:00:49.700000Z,49.7,101.2775,KiloPA,good
T-104:P-103:498,T-104,CH-P-103,2026-09-13T12:00:49.800000Z,49.8,101.29949,KiloPA,good
T-104:P-103:499,T-104,CH-P-103,2026-09-13T12:00:49.900000Z,49.9,101.43785,KiloPA,good
T-104:P-103:500,T-104,CH-P-103,2026-09-13T12:00:50Z,50.0,101.18851,KiloPA,good
T-104:P-103:501,T-104,CH-P-103,2026-09-13T12:00:50.100000Z,50.1,101.16345,KiloPA,good
T-104:P-103:502,T-104,CH-P-103,2026-09-13T12:00:50.200000Z,50.2,101.39975,KiloPA,good
T-104:P-103:503,T-104,CH-P-103,2026-09-13T12:00:50.300000Z,50.3,101.24113,KiloPA,good
T-104:P-103:504,T-104,CH-P-103,2026-09-13T12:00:50.400000Z,50.4,101.34156,KiloPA,good
T-104:P-103:505,T-104,CH-P-103,2026-09-13T12:00:50.500000Z,50.5,101.24832,KiloPA,good
T-104:P-103:506,T-104,CH-P-103,2026-09-13T12:00:50.600000Z,50.6,101.32548,KiloPA,good
T-104:P-103:507,T-104,CH-P-103,2026-09-13T12:00:50.700000Z,50.7,101.33193,KiloPA,good
T-104:P-103:508,T-104,CH-P-103,2026-09-13T12:00:50.800000Z,50.8,101.43498,KiloPA,good
T-104:P-103:509,T-104,CH-P-103,2026-09-13T12:00:50.900000Z,50.9,101.46038,KiloPA,good
T-104:P-103:510,T-104,CH-P-103,2026-09-13T12:00:51Z,51.0,101.39306,KiloPA,good
T-104:P-103:511,T-104,CH-P-103,2026-09-13T12:00:51.100000Z,51.1,101.39145,KiloPA,good
T-104:P-103:512,T-104,CH-P-103,2026-09-13T12:00:51.200000Z,51.2,101.56528,KiloPA,good
T-104:P-103:513,T-104,CH-P-103,2026-09-13T12:00:51.300000Z,51.3,101.34867,KiloPA,good
T-104:P-103:514,T-104,CH-P-103,2026-09-13T12:00:51.400000Z,51.4,101.49447,KiloPA,good
T-104:P-103:515,T-104,CH-P-103,2026-09-13T12:00:51.500000Z,51.5,101.51412,KiloPA,good
T-104:P-103:516,T-104,CH-P-103,2026-09-13T12:00:51.600000Z,51.6,101.58205,KiloPA,good
T-104:P-103:517,T-104,CH-P-103,2026-09-13T12:00:51.700000Z,51.7,101.69954,KiloPA,good
T-104:P-103:518,T-104,CH-P-103,2026-09-13T12:00:51.800000Z,51.8,101.64957,KiloPA,good
T-104:P-103:519,T-104,CH-P-103,2026-09-13T12:00:51.900000Z,51.9,101.69676,KiloPA,good
T-104:P-103:520,T-104,CH-P-103,2026-09-13T12:00:52Z,52.0,101.57172,KiloPA,good
T-104:P-103:521,T-104,CH-P-103,2026-09-13T12:00:52.100000Z,52.1,101.64723,KiloPA,good
T-104:P-103:522,T-104,CH-P-103,2026-09-13T12:00:52.200000Z,52.2,101.52985,KiloPA,good
T-104:P-103:523,T-104,CH-P-103,2026-09-13T12:00:52.300000Z,52.3,101.74779,KiloPA,good
T-104:P-103:524,T-104,CH-P-103,2026-09-13T12:00:52.400000Z,52.4,101.6019,KiloPA,good
T-104:P-103:525,T-104,CH-P-103,2026-09-13T12:00:52.500000Z,52.5,101.83107,KiloPA,good
T-104:P-103:526,T-104,CH-P-103,2026-09-13T12:00:52.600000Z,52.6,101.72948,KiloPA,good
T-104:P-103:527,T-104,CH-P-103,2026-09-13T12:00:52.700000Z,52.7,101.93741,KiloPA,good
T-104:P-103:528,T-104,CH-P-103,2026-09-13T12:00:52.800000Z,52.8,101.73997,KiloPA,good
T-104:P-103:529,T-104,CH-P-103,2026-09-13T12:00:52.900000Z,52.9,101.79106,KiloPA,good
T-104:P-103:530,T-104,CH-P-103,2026-09-13T12:00:53Z,53.0,101.69125,KiloPA,good
T-104:P-103:531,T-104,CH-P-103,2026-09-13T12:00:53.100000Z,53.1,101.9545,KiloPA,good
T-104:P-103:532,T-104,CH-P-103,2026-09-13T12:00:53.200000Z,53.2,101.90672,KiloPA,good
T-104:P-103:533,T-104,CH-P-103,2026-09-13T12:00:53.300000Z,53.3,101.99095,KiloPA,good
T-104:P-103:534,T-104,CH-P-103,2026-09-13T12:00:53.400000Z,53.4,101.71604,KiloPA,good
T-104:P-103:535,T-104,CH-P-103,2026-09-13T12:00:53.500000Z,53.5,101.97271,KiloPA,good
T-104:P-103:536,T-104,CH-P-103,2026-09-13T12:00:53.600000Z,53.6,102.11084,KiloPA,good
T-104:P-103:537,T-104,CH-P-103,2026-09-13T12:00:53.700000Z,53.7,102.14199,KiloPA,good
T-104:P-103:538,T-104,CH-P-103,2026-09-13T12:00:53.800000Z,53.8,101.89845,KiloPA,good
T-104:P-103:539,T-104,CH-P-103,2026-09-13T12:00:53.900000Z,53.9,102.2247,KiloPA,good
T-104:P-103:540,T-104,CH-P-103,2026-09-13T12:00:54Z,54.0,101.90741,KiloPA,good
T-104:P-103:541,T-104,CH-P-103,2026-09-13T12:00:54.100000Z,54.1,101.94516,KiloPA,good
T-104:P-103:542,T-104,CH-P-103,2026-09-13T12:00:54.200000Z,54.2,102.17703,KiloPA,good
T-104:P-103:543,T-104,CH-P-103,2026-09-13T12:00:54.300000Z,54.3,101.98385,KiloPA,good
T-104:P-103:544,T-104,CH-P-103,2026-09-13T12:00:54.400000Z,54.4,102.11826,KiloPA,good
T-104:P-103:545,T-104,CH-P-103,2026-09-13T12:00:54.500000Z,54.5,102.08627,KiloPA,good
T-104:P-103:546,T-104,CH-P-103,2026-09-13T12:00:54.600000Z,54.6,102.34512,KiloPA,good
T-104:P-103:547,T-104,CH-P-103,2026-09-13T12:00:54.700000Z,54.7,102.17584,KiloPA,good
T-104:P-103:548,T-104,CH-P-103,2026-09-13T12:00:54.800000Z,54.8,102.36858,KiloPA,good
T-104:P-103:549,T-104,CH-P-103,2026-09-13T12:00:54.900000Z,54.9,102.26561,KiloPA,good
T-104:P-103:550,T-104,CH-P-103,2026-09-13T12:00:55Z,55.0,102.13673,KiloPA,good
T-104:P-103:551,T-104,CH-P-103,2026-09-13T12:00:55.100000Z,55.1,102.43686,KiloPA,good
T-104:P-103:552,T-104,CH-P-103,2026-09-13T12:00:55.200000Z,55.2,102.27275,KiloPA,good
T-104:P-103:553,T-104,CH-P-103,2026-09-13T12:00:55.300000Z,55.3,102.32849,KiloPA,good
T-104:P-103:554,T-104,CH-P-103,2026-09-13T12:00:55.400000Z,55.4,102.33549,KiloPA,good
T-104:P-103:555,T-104,CH-P-103,2026-09-13T12:00:55.500000Z,55.5,102.49518,KiloPA,good
T-104:P-103:556,T-104,CH-P-103,2026-09-13T12:00:55.600000Z,55.6,102.18304,KiloPA,good
T-104:P-103:557,T-104,CH-P-103,2026-09-13T12:00:55.700000Z,55.7,102.50887,KiloPA,good
T-104:P-103:558,T-104,CH-P-103,2026-09-13T12:00:55.800000Z,55.8,102.19688,KiloPA,good
T-104:P-103:559,T-104,CH-P-103,2026-09-13T12:00:55.900000Z,55.9,102.28187,KiloPA,good
T-104:P-103:560,T-104,CH-P-103,2026-09-13T12:00:56Z,56.0,102.23803,KiloPA,good
T-104:P-103:561,T-104,CH-P-103,2026-09-13T12:00:56.100000Z,56.1,102.43238,KiloPA,good
T-104:P-103:562,T-104,CH-P-103,2026-09-13T12:00:56.200000Z,56.2,102.41239,KiloPA,good
T-104:P-103:563,T-104,CH-P-103,2026-09-13T12:00:56.300000Z,56.3,102.48416,KiloPA,good
T-104:P-103:564,T-104,CH-P-103,2026-09-13T12:00:56.400000Z,56.4,102.25565,KiloPA,good
T-104:P-103:565,T-104,CH-P-103,2026-09-13T12:00:56.500000Z,56.5,102.38807,KiloPA,good
T-104:P-103:566,T-104,CH-P-103,2026-09-13T12:00:56.600000Z,56.6,102.54411,KiloPA,good
T-104:P-103:567,T-104,CH-P-103,2026-09-13T12:00:56.700000Z,56.7,102.5833,KiloPA,good
T-104:P-103:568,T-104,CH-P-103,2026-09-13T12:00:56.800000Z,56.8,102.37697,KiloPA,good
T-104:P-103:569,T-104,CH-P-103,2026-09-13T12:00:56.900000Z,56.9,102.49881,KiloPA,good
